frame,team,id,x,y
40,home,11,11.3,7.0
40,away,1,46.0,-3.0
40,away,2,27.6,-24.4
40,away,3,26.0,-8.5
40,away,4,25.9,9.7
40,away,5,27.4,24.9
40,away,6,9.8,-17.5
40,away,7,11.9,-6.3
40,away,8,12.7,5.5
40,away,9,12.0,17.1
40,away,10,-8.1,7.4
40,away,11,-10.5,-10.9
41,ball,0,11.4,29.1
41,home,1,-41.7,-0.0
41,home,2,-26.7,-24.1
41,home,3,-28.9,-11.0
41,home,4,-31.2,5.8
41,home,5,-32.6,21.8
41,home,6,-12.3,-18.0
41,home,7,-10.6,-4.0
41,home,8,-8.2,9.3
41,home,9,-6.3,20.3
41,home,10,12.3,-11.8
41,home,11,11.3,7.0
41,away,1,45.8,-3.0
41,away,2,27.5,-24.4
41,away,3,25.9,-8.5
41,away,4,25.9,9.7
41,away,5,27.4,24.9
41,away,6,9.8,-17.5
41,away,7,11.9,-6.3
41,away,8,12.7,5.4
41,away,9,11.9,17.1
41,away,10,-8.2,7.4
41,away,11,-10.6,-10.8
42,ball,0,11.7,29.2
42,home,1,-41.6,-0.1
42,home,2,-26.7,-24.2
42,home,3,-28.9,-11.0
42,home,4,-31.2,5.8
42,home,5,-32.5,21.9
42,home,6,-12.2,-18.0
42,home,7,-10.5,-4.0
42,home,8,-8.1,9.3
42,home,9,-6.2,20.3
42,home,10,12.4,-11.9
42,home,11,11.3,7.0
42,away,1,45.7,-3.0
42,away,2,27.3,-24.4
42,away,3,25.8,-8.4
42,away,4,25.8,9.8
42,away,5,27.4,25.0
42,away,6,9.8,-17.5
42,away,7,11.8,-6.4
42,away,8,12.6,5.4
42,away,9,11.7,17.1
42,away,10,-8.4,7.4
42,away,11,-10.7,-10.8
43,ball,0,12.0,29.3
43,home,1,-41.6,-0.1
43,home,2,-26.7,-24.2
43,home,3,-28.9,-11.0
43,home,4,-31.2,5.9
43,home,5,-32.5,22.0
43,home,6,-12.1,-17.9
43,home,7,-10.3,-4.0
43,home,8,-8.0,9.2
43,home,9,-6.1,20.2
43,home,10,12.4,-11.9
43,home,11,11.3,7.0
43,away,1,45.5,-3.0
43,away,2,27.2,-24.3
43,away,3,25.7,-8.4
43,away,4,25.8,9.8
43,away,5,27.4,25.0
43,away,6,9.8,-17.6
43,away,7,11.8,-6.5
43,away,8,12.5,5.3
43,away,9,11.6,17.1
43,away,10,-8.5,7.5
43,away,11,-10.9,-10.7
44,ball,0,12.3,29.4
44,home,1,-41.5,-0.2
44,home,2,-26.7,-24.2
44,home,3,-28.9,-11.0
44,home,4,-31.2,5.9
44,home,5,-32.4,22.0
44,home,6,-12.0,-17.9
44,home,7,-10.2,-4.0
44,home,8,-7.8,9.2
44,home,9,-6.0,20.2
44,home,10,12.5,-12.0
44,home,11,11.3,7.0
44,away,1,45.4,-3.0
44,away,2,27.1,-24.3
44,away,3,25.6,-8.3
44,away,4,25.8,9.9
44,away,5,27.4,25.0
44,away,6,9.8,-17.6
44,away,7,11.8,-6.5
44,away,8,12.5,5.3
44,away,9,11.5,17.1
44,away,10,-8.7,7.5
44,away,11,-11.0,-10.7
45,ball,0,12.5,29.5
45,home,1,-41.5,-0.3
45,home,2,-26.7,-24.3
45,home,3,-28.9,-11.0
45,home,4,-31.2,6.0
45,home,5,-32.4,22.1
45,home,6,-11.9,-17.9
45,home,7,-10.1,-4.0
45,home,8,-7.7,9.2
45,home,9,-5.8,20.1
45,home,10,12.5,-12.0
45,home,11,11.3,7.0
45,away,1,45.2,-3.0
45,away,2,26.9,-24.3
45,away,3,25.5,-8.2
45,away,4,25.7,9.9
45,away,5,27.4,25.0
45,away,6,9.8,-17.6
45,away,7,11.8,-6.6
45,away,8,12.4,5.2
45,away,9,11.4,17.0
45,away,10,-8.8,7.5
45,away,11,-11.1,-10.6
46,ball,0,12.8,29.5
46,home,1,-41.4,-0.3
46,home,2,-26.7,-24.3
46,home,3,-28.9,-11.0
46,home,4,-31.2,6.0
46,home,5,-32.3,22.1
46,home,6,-11.8,-17.8
46,home,7,-9.9,-4.0
46,home,8,-7.5,9.1
46,home,9,-5.7,20.0
46,home,10,12.6,-12.1
46,home,11,11.3,7.0
46,away,1,45.1,-3.0
46,away,2,26.8,-24.2
46,away,3,25.4,-8.2
46,away,4,25.7,9.9
46,away,5,27.4,25.0
46,away,6,9.8,-17.7
46,away,7,11.8,-6.6
46,away,8,12.3,5.2
46,away,9,11.2,17.0
46,away,10,-9.0,7.5
46,away,11,-11.3,-10.6
47,ball,0,13.1,29.6
47,home,1,-41.4,-0.4
47,home,2,-26.7,-24.3
47,home,3,-29.0,-11.0
47,home,4,-31.2,6.1
47,home,5,-32.3,22.2
47,home,6,-11.7,-17.8
47,home,7,-9.8,-4.0
47,home,8,-7.4,9.1
47,home,9,-5.6,20.0
47,home,10,12.6,-12.1
47,home,11,11.3,7.0
47,away,1,44.9,-3.0
47,away,2,26.7,-24.2
47,away,3,25.4,-8.1
47,away,4,25.7,10.0
47,away,5,27.4,25.0
47,away,6,9.8,-17.7
47,away,7,11.7,-6.7
47,away,8,12.2,5.1
47,away,9,11.1,17.0
47,away,10,-9.1,7.6
47,away,11,-11.4,-10.5
48,ball,0,13.3,29.7
48,home,1,-41.3,-0.4
48,home,2,-26.7,-24.4
48,home,3,-29.0,-11.0
48,home,4,-31.2,6.1
48,home,5,-32.2,22.3
48,home,6,-11.6,-17.7
48,home,7,-9.6,-4.0
48,home,8,-7.2,9.0
48,home,9,-5.5,19.9
48,home,10,12.7,-12.1
48,home,11,11.3,7.0
48,away,1,44.8,-3.0
48,away,2,26.5,-24.1
48,away,3,25.3,-8.1
48,away,4,25.6,10.0
48,away,5,27.5,25.0
48,away,6,9.9,-17.7
48,away,7,11.7,-6.7
48,away,8,12.2,5.1
48,away,9,11.0,17.0
48,away,10,-9.3,7.6
48,away,11,-11.5,-10.4
49,ball,0,13.6,29.7
49,home,1,-41.3,-0.5
49,home,2,-26.7,-24.4
49,home,3,-29.0,-11.0
49,home,4,-31.2,6.2
49,home,5,-32.1,22.3
49,home,6,-11.5,-17.7
49,home,7,-9.5,-4.0
49,home,8,-7.1,9.0
49,home,9,-5.4,19.9
49,home,10,12.7,-12.2
49,home,11,11.3,7.0
49,away,1,44.7,-3.0
49,away,2,26.4,-24.1
49,away,3,25.2,-8.0
49,away,4,25.6,10.1
49,away,5,27.5,25.0
49,away,6,9.9,-17.8
49,away,7,11.7,-6.8
49,away,8,12.1,5.1
49,away,9,10.9,17.0
49,away,10,-9.4,7.7
49,away,11,-11.7,-10.4
50,ball,0,13.9,29.8
50,home,1,-41.2,-0.6
50,home,2,-26.7,-24.5
50,home,3,-29.0,-11.0
50,home,4,-31.1,6.2
50,home,5,-32.1,22.4
50,home,6,-11.4,-17.7
50,home,7,-9.3,-4.0
50,home,8,-7.0,8.9
50,home,9,-5.3,19.8
50,home,10,12.8,-12.2
50,home,11,11.3,7.0
50,away,1,44.5,-3.0
50,away,2,26.3,-24.1
50,away,3,25.1,-8.0
50,away,4,25.6,10.1
50,away,5,27.5,25.0
50,away,6,9.9,-17.8
50,away,7,11.7,-6.9
50,away,8,12.0,5.0
50,away,9,10.7,17.0
50,away,10,-9.6,7.7
50,away,11,-11.8,-10.3
51,ball,0,14.1,29.9
51,home,1,-41.2,-0.6
51,home,2,-26.7,-24.5
51,home,3,-29.0,-11.0
51,home,4,-31.1,6.2
51,home,5,-32.0,22.4
51,home,6,-11.2,-17.6
51,home,7,-9.2,-4.0
51,home,8,-6.8,8.9
51,home,9,-5.2,19.7
51,home,10,12.8,-12.3
51,home,11,11.3,7.0
51,away,1,44.4,-3.0
51,away,2,26.1,-24.0
51,away,3,25.0,-7.9
51,away,4,25.6,10.2
51,away,5,27.5,25.0
51,away,6,9.9,-17.9
51,away,7,11.6,-6.9
51,away,8,11.9,5.0
51,away,9,10.6,17.0
51,away,10,-9.7,7.7
51,away,11,-11.9,-10.3
52,ball,0,14.4,29.9
52,home,1,-41.1,-0.7
52,home,2,-26.7,-24.5
52,home,3,-29.0,-10.9
52,home,4,-31.1,6.3
52,home,5,-31.9,22.5
52,home,6,-11.1,-17.6
52,home,7,-9.1,-4.0
52,home,8,-6.7,8.9
52,home,9,-5.2,19.7
52,home,10,12.8,-12.3
52,home,11,11.3,7.0
52,away,1,44.2,-3.0
52,away,2,26.0,-24.0
52,away,3,25.0,-7.8
52,away,4,25.6,10.2
52,away,5,27.5,25.0
52,away,6,9.9,-17.9
52,away,7,11.6,-7.0
52,away,8,11.8,4.9
52,away,9,10.5,17.0
52,away,10,-9.8,7.8
52,away,11,-12.0,-10.2
53,ball,0,14.7,29.9
53,home,1,-41.1,-0.7
53,home,2,-26.7,-24.6
53,home,3,-29.1,-10.9
53,home,4,-31.1,6.3
53,home,5,-31.9,22.6
53,home,6,-11.0,-17.5
53,home,7,-8.9,-4.0
53,home,8,-6.6,8.8
53,home,9,-5.1,19.6
53,home,10,12.9,-12.3
53,home,11,11.3,7.0
53,away,1,44.1,-3.0
53,away,2,25.9,-23.9
53,away,3,24.9,-7.8
53,away,4,25.5,10.2
53,away,5,27.5,25.0
53,away,6,9.9,-17.9
53,away,7,11.6,-7.0
53,away,8,11.7,4.9
53,away,9,10.3,17.0
53,away,10,-10.0,7.8
53,away,11,-12.1,-10.1
54,ball,0,14.9,30.0
54,home,1,-41.1,-0.8
54,home,2,-26.7,-24.6
54,home,3,-29.1,-10.9
54,home,4,-31.1,6.4
54,home,5,-31.8,22.6
54,home,6,-10.9,-17.5
54,home,7,-8.8,-4.0
54,home,8,-6.4,8.8
54,home,9,-5.0,19.6
54,home,10,12.9,-12.4
54,home,11,11.3,7.0
54,away,1,43.9,-3.0
54,away,2,25.8,-23.9
54,away,3,24.8,-7.7
54,away,4,25.5,10.3
54,away,5,27.5,25.0
54,away,6,9.9,-18.0
54,away,7,11.5,-7.1
54,away,8,11.7,4.8
54,away,9,10.2,17.0
54,away,10,-10.1,7.9
54,away,11,-12.3,-10.1
55,ball,0,15.2,30.0
55,home,1,-41.0,-0.8
55,home,2,-26.7,-24.6
55,home,3,-29.1,-10.9
55,home,4,-31.1,6.4
55,home,5,-31.7,22.7
55,home,6,-10.8,-17.5
55,home,7,-8.6,-4.1
55,home,8,-6.3,8.7
55,home,9,-4.9,19.5
55,home,10,12.9,-12.4
55,home,11,11.3,7.0
55,away,1,43.8,-3.0
55,away,2,25.7,-23.8
55,away,3,24.8,-7.7
55,away,4,25.5,10.3
55,away,5,27.5,25.0
55,away,6,9.9,-18.0
55,away,7,11.5,-7.2
55,away,8,11.6,4.8
55,away,9,10.1,17.0
55,away,10,-10.3,7.9
55,away,11,-12.4,-10.0
56,ball,0,15.4,30.0
56,home,1,-41.0,-0.9
56,home,2,-26.7,-24.6
56,home,3,-29.1,-10.9
56,home,4,-31.1,6.5
56,home,5,-31.7,22.7
56,home,6,-10.7,-17.5
56,home,7,-8.5,-4.1
56,home,8,-6.2,8.7
56,home,9,-4.8,19.5
56,home,10,13.0,-12.4
56,home,11,11.2,7.0
56,away,1,43.6,-3.0
56,away,2,25.5,-23.8
56,away,3,24.7,-7.6
56,away,4,25.5,10.4
56,away,5,27.6,25.0
56,away,6,9.9,-18.1
56,away,7,11.5,-7.2
56,away,8,11.5,4.8
56,away,9,9.9,17.0
56,away,10,-10.4,7.9
56,away,11,-12.5,-10.0
57,ball,0,15.7,30.0
57,home,1,-41.0,-1.0
57,home,2,-26.7,-24.7
57,home,3,-29.1,-10.9
57,home,4,-31.0,6.5
57,home,5,-31.6,22.8
57,home,6,-10.5,-17.4
57,home,7,-8.3,-4.1
57,home,8,-6.0,8.6
57,home,9,-4.7,19.4
57,home,10,13.0,-12.5
57,home,11,11.2,7.0
57,away,1,43.5,-2.9
57,away,2,25.4,-23.7
57,away,3,24.6,-7.5
57,away,4,25.5,10.4
57,away,5,27.6,25.0
57,away,6,9.9,-18.1
57,away,7,11.4,-7.3
57,away,8,11.4,4.7
57,away,9,9.8,17.0
57,away,10,-10.6,8.0
57,away,11,-12.6,-9.9
58,ball,0,15.9,30.0
58,home,1,-41.0,-1.0
58,home,2,-26.7,-24.7
58,home,3,-29.1,-10.9
58,home,4,-31.0,6.6
58,home,5,-31.5,22.8
58,home,6,-10.4,-17.4
58,home,7,-8.2,-4.1
58,home,8,-5.9,8.6
58,home,9,-4.6,19.3
58,home,10,13.0,-12.5
58,home,11,11.2,7.1
58,away,1,43.3,-2.9
58,away,2,25.3,-23.7
58,away,3,24.6,-7.5
58,away,4,25.5,10.4
58,away,5,27.6,25.0
58,away,6,9.9,-18.2
58,away,7,11.4,-7.3
58,away,8,11.3,4.7
58,away,9,9.7,17.0
58,away,10,-10.7,8.0
58,away,11,-12.7,-9.8
59,ball,0,16.2,30.0
59,home,1,-40.9,-1.1
59,home,2,-26.7,-24.7
59,home,3,-29.1,-10.8
59,home,4,-31.0,6.7
59,home,5,-31.5,22.9
59,home,6,-10.3,-17.4
59,home,7,-8.0,-4.1
59,home,8,-5.8,8.5
59,home,9,-4.6,19.3
59,home,10,13.0,-12.5
59,home,11,11.2,7.1
59,away,1,43.2,-2.9
59,away,2,25.2,-23.6
59,away,3,24.5,-7.4
59,away,4,25.5,10.5
59,away,5,27.6,25.0
59,away,6,9.9,-18.2
59,away,7,11.4,-7.4
59,away,8,11.2,4.6
59,away,9,9.5,17.0
59,away,10,-10.9,8.1
59,away,11,-12.8,-9.8
60,ball,0,16.5,30.0
60,home,1,-40.9,-1.1
60,home,2,-26.7,-24.7
60,home,3,-29.1,-10.8
60,home,4,-31.0,6.7
60,home,5,-31.4,23.0
60,home,6,-10.2,-17.3
60,home,7,-7.9,-4.1
60,home,8,-5.6,8.5
60,home,9,-4.5,19.2
60,home,10,13.1,-12.6
60,home,11,11.2,7.1
60,away,1,43.1,-2.9
60,away,2,25.1,-23.6
60,away,3,24.4,-7.4
60,away,4,25.5,10.5
60,away,5,27.6,24.9
60,away,6,9.9,-18.3
60,away,7,11.3,-7.5
60,away,8,11.1,4.6
60,away,9,9.4,17.0
60,away,10,-11.0,8.1
60,away,11,-13.0,-9.7
61,ball,0,16.7,30.0
61,home,1,-40.9,-1.2
61,home,2,-26.8,-24.8
61,home,3,-29.2,-10.8
61,home,4,-31.0,6.8
61,home,5,-31.3,23.0
61,home,6,-10.0,-17.3
61,home,7,-7.7,-4.1
61,home,8,-5.5,8.4
61,home,9,-4.4,19.2
61,home,10,13.1,-12.6
61,home,11,11.2,7.1
61,away,1,42.9,-2.9
61,away,2,25.0,-23.5
61,away,3,24.4,-7.3
61,away,4,25.4,10.5
61,away,5,27.6,24.9
61,away,6,9.9,-18.3
61,away,7,11.3,-7.5
61,away,8,11.0,4.6
61,away,9,9.2,17.0
61,away,10,-11.1,8.2
61,away,11,-13.1,-9.7
62,ball,0,17.0,29.9
62,home,1,-40.9,-1.2
62,home,2,-26.8,-24.8
62,home,3,-29.2,-10.8
62,home,4,-30.9,6.8
62,home,5,-31.2,23.1
62,home,6,-9.9,-17.3
62,home,7,-7.6,-4.2
62,home,8,-5.4,8.4
62,home,9,-4.3,19.1
62,home,10,13.1,-12.6
62,home,11,11.2,7.1
62,away,1,42.8,-2.9
62,away,2,24.9,-23.5
62,away,3,24.3,-7.2
62,away,4,25.4,10.6
62,away,5,27.7,24.9
62,away,6,10.0,-18.4
62,away,7,11.2,-7.6
62,away,8,10.9,4.5
62,away,9,9.1,17.0
62,away,10,-11.3,8.2
62,away,11,-13.2,-9.6
63,ball,0,17.2,29.9
63,home,1,-40.8,-1.3
63,home,2,-26.8,-24.8
63,home,3,-29.2,-10.7
63,home,4,-30.9,6.9
63,home,5,-31.1,23.1
63,home,6,-9.8,-17.3
63,home,7,-7.5,-4.2
63,home,8,-5.3,8.3
63,home,9,-4.3,19.1
63,home,10,13.1,-12.7
63,home,11,11.2,7.1
63,away,1,42.6,-2.9
63,away,2,24.8,-23.4
63,away,3,24.3,-7.2
63,away,4,25.4,10.6
63,away,5,27.7,24.9
63,away,6,10.0,-18.4
63,away,7,11.2,-7.6
63,away,8,10.8,4.5
63,away,9,9.0,17.0
63,away,10,-11.4,8.3
63,away,11,-13.3,-9.5
64,ball,0,17.5,29.9
64,home,1,-40.8,-1.3
64,home,2,-26.8,-24.8
64,home,3,-29.2,-10.7
64,home,4,-30.9,6.9
64,home,5,-31.0,23.2
64,home,6,-9.6,-17.2
64,home,7,-7.3,-4.2
64,home,8,-5.2,8.2
64,home,9,-4.2,19.0
64,home,10,13.1,-12.7
64,home,11,11.1,7.1
64,away,1,42.5,-2.8
64,away,2,24.6,-23.4
64,away,3,24.2,-7.1
64,away,4,25.4,10.6
64,away,5,27.7,24.9
64,away,6,10.0,-18.5
64,away,7,11.1,-7.7
64,away,8,10.7,4.5
64,away,9,8.8,17.1
64,away,10,-11.6,8.3
64,away,11,-13.4,-9.5
65,ball,0,17.7,29.8
65,home,1,-40.8,-1.4
65,home,2,-26.8,-24.9
65,home,3,-29.2,-10.7
65,home,4,-30.8,7.0
65,home,5,-31.0,23.2
65,home,6,-9.5,-17.2
65,home,7,-7.2,-4.2
65,home,8,-5.0,8.2
65,home,9,-4.1,18.9
65,home,10,13.2,-12.7
65,home,11,11.1,7.2
65,away,1,42.3,-2.8
65,away,2,24.5,-23.3
65,away,3,24.2,-7.1
65,away,4,25.4,10.7
65,away,5,27.7,24.9
65,away,6,9.9,-18.5
65,away,7,11.1,-7.7
65,away,8,10.6,4.4
65,away,9,8.7,17.1
65,away,10,-11.7,8.4
65,away,11,-13.5,-9.4
66,ball,0,17.9,29.8
66,home,1,-40.8,-1.5
66,home,2,-26.8,-24.9
66,home,3,-29.2,-10.7
66,home,4,-30.8,7.0
66,home,5,-30.9,23.3
66,home,6,-9.4,-17.2
66,home,7,-7.0,-4.3
66,home,8,-4.9,8.1
66,home,9,-4.1,18.9
66,home,10,13.2,-12.7
66,home,11,11.1,7.2
66,away,1,42.2,-2.8
66,away,2,24.4,-23.3
66,away,3,24.1,-7.0
66,away,4,25.4,10.7
66,away,5,27.7,24.9
66,away,6,9.9,-18.6
66,away,7,11.0,-7.8
66,away,8,10.5,4.4
66,away,9,8.6,17.1
66,away,10,-11.8,8.4
66,away,11,-13.6,-9.4
67,ball,0,18.2,29.7
67,home,1,-40.8,-1.5
67,home,2,-26.9,-24.9
67,home,3,-29.2,-10.6
67,home,4,-30.8,7.1
67,home,5,-30.8,23.3
67,home,6,-9.2,-17.2
67,home,7,-6.9,-4.3
67,home,8,-4.8,8.1
67,home,9,-4.0,18.8
67,home,10,13.2,-12.8
67,home,11,11.1,7.2
67,away,1,42.1,-2.8
67,away,2,24.3,-23.2
67,away,3,24.1,-7.0
67,away,4,25.4,10.7
67,away,5,27.8,24.8
67,away,6,9.9,-18.6
67,away,7,11.0,-7.9
67,away,8,10.4,4.4
67,away,9,8.4,17.1
67,away,10,-12.0,8.5
67,away,11,-13.7,-9.3
68,ball,0,18.4,29.6
68,home,1,-40.8,-1.6
68,home,2,-26.9,-24.9
68,home,3,-29.2,-10.6
68,home,4,-30.7,7.1
68,home,5,-30.7,23.4
68,home,6,-9.1,-17.2
68,home,7,-6.7,-4.3
68,home,8,-4.7,8.0
68,home,9,-3.9,18.8
68,home,10,13.2,-12.8
68,home,11,11.1,7.2
68,away,1,41.9,-2.8
68,away,2,24.2,-23.2
68,away,3,24.1,-6.9
68,away,4,25.5,10.7
68,away,5,27.8,24.8
68,away,6,9.9,-18.7
68,away,7,10.9,-7.9
68,away,8,10.3,4.4
68,away,9,8.3,17.1
68,away,10,-12.1,8.5
68,away,11,-13.8,-9.3
69,ball,0,18.7,29.6
69,home,1,-40.8,-1.6
69,home,2,-26.9,-24.9
69,home,3,-29.2,-10.6
69,home,4,-30.7,7.2
69,home,5,-30.6,23.4
69,home,6,-9.0,-17.1
69,home,7,-6.6,-4.3
69,home,8,-4.6,8.0
69,home,9,-3.9,18.7
69,home,10,13.2,-12.8
69,home,11,11.0,7.2
69,away,1,41.8,-2.7
69,away,2,24.2,-23.1
69,away,3,24.0,-6.9
69,away,4,25.5,10.8
69,away,5,27.8,24.8
69,away,6,9.9,-18.7
69,away,7,10.9,-8.0
69,away,8,10.1,4.3
69,away,9,8.1,17.1
69,away,10,-12.3,8.6
69,away,11,-13.9,-9.2
70,ball,0,18.9,29.5
70,home,1,-40.8,-1.7
70,home,2,-26.9,-24.9
70,home,3,-29.2,-10.6
70,home,4,-30.7,7.3
70,home,5,-30.5,23.5
70,home,6,-8.8,-17.1
70,home,7,-6.5,-4.4
70,home,8,-4.5,7.9
70,home,9,-3.8,18.7
70,home,10,13.2,-12.8
70,home,11,11.0,7.3
70,away,1,41.7,-2.7
70,away,2,24.1,-23.1
70,away,3,24.0,-6.8
70,away,4,25.5,10.8
70,away,5,27.8,24.8
70,away,6,9.9,-18.8
70,away,7,10.8,-8.0
70,away,8,10.0,4.3
70,away,9,8.0,17.2
70,away,10,-12.4,8.6
70,away,11,-14.0,-9.1
71,ball,0,19.1,29.4
71,home,1,-40.8,-1.7
71,home,2,-26.9,-24.9
71,home,3,-29.3,-10.5
71,home,4,-30.6,7.3
71,home,5,-30.4,23.5
71,home,6,-8.7,-17.1
71,home,7,-6.3,-4.4
71,home,8,-4.4,7.9
71,home,9,-3.8,18.6
71,home,10,13.2,-12.8
71,home,11,11.0,7.3
71,away,1,41.5,-2.7
71,away,2,24.0,-23.0
71,away,3,23.9,-6.7
71,away,4,25.5,10.8
71,away,5,27.8,24.8
71,away,6,9.9,-18.8
71,away,7,10.7,-8.1
71,away,8,9.9,4.3
71,away,9,7.8,17.2
71,away,10,-12.5,8.7
71,away,11,-14.1,-9.1
72,ball,0,19.4,29.3
72,home,1,-40.8,-1.8
72,home,2,-27.0,-25.0
72,home,3,-29.3,-10.5
72,home,4,-30.6,7.4
72,home,5,-30.3,23.6
72,home,6,-8.6,-17.1
72,home,7,-6.2,-4.4
72,home,8,-4.3,7.8
72,home,9,-3.7,18.6
72,home,10,13.2,-12.9
72,home,11,11.0,7.3
72,away,1,41.4,-2.7
72,away,2,23.9,-22.9
72,away,3,23.9,-6.7
72,away,4,25.5,10.8
72,away,5,27.9,24.7
72,away,6,9.9,-18.9
72,away,7,10.7,-8.1
72,away,8,9.8,4.2
72,away,9,7.7,17.2
72,away,10,-12.6,8.7
72,away,11,-14.1,-9.0
73,ball,0,19.6,29.2
73,home,1,-40.8,-1.8
73,home,2,-27.0,-25.0
73,home,3,-29.3,-10.5
73,home,4,-30.5,7.4
73,home,5,-30.2,23.6
73,home,6,-8.4,-17.1
73,home,7,-6.0,-4.4
73,home,8,-4.1,7.7
73,home,9,-3.7,18.5
73,home,10,13.2,-12.9
73,home,11,11.0,7.4
73,away,1,41.3,-2.6
73,away,2,23.8,-22.9
73,away,3,23.9,-6.6
73,away,4,25.5,10.8
73,away,5,27.9,24.7
73,away,6,9.9,-18.9
73,away,7,10.6,-8.2
73,away,8,9.7,4.2
73,away,9,7.6,17.2
73,away,10,-12.8,8.8
73,away,11,-14.2,-9.0
74,ball,0,19.8,29.1
74,home,1,-40.8,-1.8
74,home,2,-27.0,-25.0
74,home,3,-29.3,-10.4
74,home,4,-30.5,7.5
74,home,5,-30.1,23.7
74,home,6,-8.3,-17.1
74,home,7,-5.9,-4.5
74,home,8,-4.0,7.7
74,home,9,-3.6,18.5
74,home,10,13.2,-12.9
74,home,11,10.9,7.4
74,away,1,41.1,-2.6
74,away,2,23.7,-22.8
74,away,3,23.9,-6.6
74,away,4,25.5,10.9
74,away,5,27.9,24.7
74,away,6,9.9,-19.0
74,away,7,10.6,-8.2
74,away,8,9.6,4.2
74,away,9,7.4,17.2
74,away,10,-12.9,8.8
74,away,11,-14.3,-8.9
75,ball,0,20.1,29.0
75,home,1,-40.8,-1.9
75,home,2,-27.0,-25.0
75,home,3,-29.3,-10.4
75,home,4,-30.5,7.6
75,home,5,-30.0,23.7
75,home,6,-8.2,-17.0
75,home,7,-5.8,-4.5
75,home,8,-3.9,7.6
75,home,9,-3.6,18.4
75,home,10,13.2,-12.9
75,home,11,10.9,7.4
75,away,1,41.0,-2.6
75,away,2,23.6,-22.8
75,away,3,23.8,-6.5
75,away,4,25.5,10.9
75,away,5,27.9,24.7
75,away,6,9.9,-19.1
75,away,7,10.5,-8.3
75,away,8,9.5,4.2
75,away,9,7.3,17.3
75,away,10,-13.0,8.9
75,away,11,-14.4,-8.9
76,ball,0,20.3,28.8
76,home,1,-40.8,-1.9
76,home,2,-27.0,-25.0
76,home,3,-29.3,-10.3
76,home,4,-30.4,7.6
76,home,5,-29.9,23.8
76,home,6,-8.0,-17.0
76,home,7,-5.6,-4.5
76,home,8,-3.8,7.6
76,home,9,-3.5,18.4
76,home,10,13.2,-12.9
76,home,11,10.9,7.4
76,away,1,40.9,-2.5
76,away,2,23.5,-22.7
76,away,3,23.8,-6.5
76,away,4,25.5,10.9
76,away,5,27.9,24.6
76,away,6,9.9,-19.1
76,away,7,10.4,-8.4
76,away,8,9.3,4.2
76,away,9,7.1,17.3
76,away,10,-13.2,8.9
76,away,11,-14.5,-8.8
77,ball,0,20.5,28.7
77,home,1,-40.8,-2.0
77,home,2,-27.1,-25.0
77,home,3,-29.3,-10.3
77,home,4,-30.4,7.7
77,home,5,-29.8,23.8
77,home,6,-7.9,-17.0
77,home,7,-5.5,-4.6
77,home,8,-3.7,7.5
77,home,9,-3.5,18.3
77,home,10,13.2,-12.9
77,home,11,10.9,7.5
77,away,1,40.8,-2.5
77,away,2,23.5,-22.7
77,away,3,23.8,-6.4
77,away,4,25.5,10.9
77,away,5,27.9,24.6
77,away,6,9.8,-19.2
77,away,7,10.3,-8.4
77,away,8,9.2,4.1
77,away,9,7.0,17.3
77,away,10,-13.3,9.0
77,away,11,-14.5,-8.8
78,ball,0,20.8,28.6
78,home,1,-40.8,-2.0
78,home,2,-27.1,-25.0
78,home,3,-29.3,-10.3
78,home,4,-30.3,7.7
78,home,5,-29.7,23.9
78,home,6,-7.7,-17.0
78,home,7,-5.4,-4.6
78,home,8,-3.7,7.5
78,home,9,-3.4,18.3
78,home,10,13.2,-13.0
78,home,11,10.9,7.5
78,away,1,40.6,-2.5
78,away,2,23.4,-22.6
78,away,3,23.8,-6.4
78,away,4,25.6,10.9
78,away,5,28.0,24.6
78,away,6,9.8,-19.2
78,away,7,10.3,-8.5
78,away,8,9.1,4.1
78,away,9,6.9,17.3
78,away,10,-13.4,9.0
78,away,11,-14.6,-8.7
79,ball,0,21.0,28.4
79,home,1,-40.8,-2.1
79,home,2,-27.1,-25.0
79,home,3,-29.3,-10.2
79,home,4,-30.3,7.8
79,home,5,-29.6,23.9
79,home,6,-7.6,-17.0
79,home,7,-5.2,-4.6
79,home,8,-3.6,7.4
79,home,9,-3.4,18.2
79,home,10,13.2,-13.0
79,home,11,10.8,7.5
79,away,1,40.5,-2.4
79,away,2,23.3,-22.5
79,away,3,23.7,-6.3
79,away,4,25.6,10.9
79,away,5,28.0,24.5
79,away,6,9.8,-19.3
79,away,7,10.2,-8.5
79,away,8,9.0,4.1
79,away,9,6.7,17.4
79,away,10,-13.5,9.1
79,away,11,-14.7,-8.6
80,ball,0,21.2,28.3
80,home,1,-40.8,-2.1
80,home,2,-27.1,-25.0
80,home,3,-29.3,-10.2
80,home,4,-30.2,7.9
80,home,5,-29.5,24.0
80,home,6,-7.5,-17.0
80,home,7,-5.1,-4.7
80,home,8,-3.5,7.3
80,home,9,-3.4,18.2
80,home,10,13.2,-13.0
80,home,11,10.8,7.6
80,away,1,40.4,-2.4
80,away,2,23.2,-22.5
80,away,3,23.7,-6.3
80,away,4,25.6,10.9
80,away,5,28.0,24.5
80,away,6,9.8,-19.3
80,away,7,10.1,-8.6
80,away,8,8.9,4.1
80,away,9,6.6,17.4
